Brand,Model Name,Model Image,Technology,2G bands,Status,SIM,Resolution,OS,Internal,Video,,
lg,LG X3,https://cdn2.gsmarena.com/vv/bigpic/lg-x3-rum.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Cancelled,Mini-SIM,"720 x 1280 pixels, 16:9 ratio (~312 ppi density)",Android 4.0 (Ice Cream Sandwich),"16 GB, 1 GB RAM",1080p@30fps,,
maxon,Maxon MX-C90,https://cdn2.gsmarena.com/vv/bigpic/mac90.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 128 pixels, 1:1 ratio",,,No,,
maxon,Maxon MX-C80,https://cdn2.gsmarena.com/vv/bigpic/mac80.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,128 x 160 pixels,,,No,,
maxon,Maxon MX-C180,https://cdn2.gsmarena.com/vv/bigpic/mac180.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,128 x 160 pixels,,,No,,
maxon,Maxon MX-A30,https://cdn2.gsmarena.com/vv/bigpic/maa30.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,128 x 160 pixels,,,No,,
maxon,Maxon MX-C60,https://cdn2.gsmarena.com/vv/bigpic/mac60.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"128 x 128 pixels, 8 lines, 1:1 ratio",,,,,
maxon,Maxon MX-C20,https://cdn2.gsmarena.com/vv/bigpic/mac20.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 160 pixels, 7 lines",,,No,,
maxon,Maxon MX-C110,https://cdn2.gsmarena.com/vv/bigpic/mac110.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,-,,,No,,
maxon,Maxon MX-E10,https://cdn2.gsmarena.com/vv/bigpic/mae10.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,"176 x 220 pixels, 10 lines",,,No,,
maxon,Maxon MX-V30,https://cdn2.gsmarena.com/vv/bigpic/mav30.gif,GSM,GSM 900 / 1800 / 1900,Discontinued,Mini-SIM,-,,,,,
maxon,Maxon MX-V10,https://cdn2.gsmarena.com/vv/bigpic/mav10.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 128 pixels, 1:1 ratio",,,,,
maxon,Maxon MX-7990,https://cdn2.gsmarena.com/vv/bigpic/ma7990.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 128 pixels, 8 lines, 1:1 ratio",,,,,
maxon,Maxon MX-E80,https://cdn2.gsmarena.com/vv/bigpic/mae80.gif,GSM,GSM 900 / 1800 / 1900,Cancelled,Mini-SIM,-,,,No,,
maxon,Maxon MX-7750,https://cdn2.gsmarena.com/vv/bigpic/ma7750.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,-,,,,,
maxon,Maxon MX-C11,https://cdn2.gsmarena.com/vv/bigpic/mac11.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 128 pixels, 1:1 ratio",,,,,
maxon,Maxon MX-C160,https://cdn2.gsmarena.com/vv/bigpic/mac160.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,-,,,,,
maxon,Maxon MX-7940,https://cdn2.gsmarena.com/vv/bigpic/ma7940.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 128 pixels, 8 lines, 1:1 ratio",,,,,
maxon,Maxon MX-7920,https://cdn2.gsmarena.com/vv/bigpic/ma7920.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 128 pixels, 7 lines, 1:1 ratio",,,,,
maxon,Maxon MX-7830,https://cdn2.gsmarena.com/vv/bigpic/ma7830.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 160 pixels, 11 lines",,,,,
maxon,Maxon MX-7600,https://cdn2.gsmarena.com/vv/bigpic/ma7600.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,"128 x 160 pixels, 6 lines",,,,,
maxon,Maxon MX-6899,https://cdn2.gsmarena.com/vv/bigpic/ma6899b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6877,https://cdn2.gsmarena.com/vv/bigpic/ma6877b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6879,https://cdn2.gsmarena.com/vv/bigpic/ma6879b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6869,https://cdn2.gsmarena.com/vv/bigpic/ma6869b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6815,https://cdn2.gsmarena.com/vv/bigpic/ma6815b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6814,https://cdn2.gsmarena.com/vv/bigpic/ma6814b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6811,https://cdn2.gsmarena.com/vv/bigpic/ma6811b.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6810,https://cdn2.gsmarena.com/vv/bigpic/ma6810b.gif,GSM,GSM 900 / 1800,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6805,https://cdn2.gsmarena.com/vv/bigpic/ma6805b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-6804,https://cdn2.gsmarena.com/vv/bigpic/ma6804b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-3205F,https://cdn2.gsmarena.com/vv/bigpic/ma3205b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxon,Maxon MX-3204,https://cdn2.gsmarena.com/vv/bigpic/ma3204b.gif,GSM,GSM 900,Discontinued,Mini-SIM,4 x 12 chars,,,,,
maxwest,Maxwest Nitro 55M,https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-55-m.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, January",Dual SIM (dual stand-by),"720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0 (Marshmallow),"8 GB, 1 GB RAM",720p@30fps,,
maxwest,Maxwest Nitro 55 LTE,https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-55m.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2017, January",Dual SIM (dual stand-by),"720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 6.0 (Marshmallow),"8 GB, 1 GB RAM",720p@30fps,,
maxwest,Maxwest Nitro 5M,https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-5m.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, December",Dual SIM (dual stand-by),"480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 6.0 (Marshmallow),"8 GB, 1 GB RAM",Yes,,
maxwest,Maxwest Astro 5s,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-5s.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, August",Dual SIM (dual stand-by),"480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 5.1 (Lollipop),"8 GB, 1 GB RAM",720p@30fps,,
maxwest,Maxwest Gravity 5 LTE,https://cdn2.gsmarena.com/vv/bigpic/maxwest-gravity-5-lte-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, February",Dual SIM (Dual stand-by),"720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android 5.1 (Lollipop),"8 GB, 1 GB RAM",Yes,,
maxwest,Maxwest Astro X4,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-x4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, February",Dual SIM (Dual stand-by),"480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4 (KitKat),"4 GB, 512 MB RAM",720p,,
maxwest,Maxwest Astro X55,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-x55.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, February",Dual SIM (Dual stand-by),"720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 5.1 (Lollipop),"8 GB, 1 GB RAM",720p,,
maxwest,Maxwest Vice,https://cdn2.gsmarena.com/vv/bigpic/maxwest-vice.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2016, January",Dual SIM (dual stand-by),"240 x 320 pixels, 4:3 ratio (~167 ppi density)",,"64 MB, 64 MB RAM",No,,
maxwest,Maxwest Gravity 5.5 LTE,https://cdn2.gsmarena.com/vv/bigpic/maxwest-gravity-55-lte.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, September",Dual SIM (Dual stand-by),"720 x 1280 pixels, 16:9 ratio (~267 ppi density)",Android 5.1 (Lollipop),"8 GB, 1 GB RAM",1080p@30fps,,
maxwest,Maxwest Gravity 5,https://cdn2.gsmarena.com/vv/bigpic/maxwest-gravity-5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, September",Dual SIM (Dual stand-by),"540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.4.2 (KitKat),"8 GB, 1 GB RAM",Yes,,
maxwest,Maxwest Astro 6,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-60.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, September",Dual SIM (dual stand-by),"540 x 960 pixels, 16:9 ratio (~184 ppi density)",Android 4.4.2 (KitKat),"8 GB, 1 GB RAM",720p,,
maxwest,Maxwest Astro X5,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-x5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, July",Dual SIM (dual stand-by),"480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.4.2 (KitKat),"4 GB, 512 MB RAM",720p@30fps,,
maxwest,Maxwest Blade,https://cdn2.gsmarena.com/vv/bigpic/maxwest-blade.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, June",Dual SIM (dual stand-by),"240 x 320 pixels, 4:3 ratio (~167 ppi density)",,"8 MB, 8 MB RAM",No,,
maxwest,Maxwest Astro 3.5,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-35.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, September",Dual SIM (dual stand-by),"320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.4.2 (KitKat),"512 MB, 256 MB RAM",720p,,
maxwest,Maxwest Nitro 5,https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, July",Dual SIM (dual stand-by),"540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.4.2 (KitKat),"4 GB, 512 MB RAM",1080p@25fps,,
maxwest,Maxwest Astro 4.5,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-45.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, July",Dual SIM (dual stand-by),"480 x 854 pixels, 16:9 ratio (~218 ppi density)",Android 4.4.2 (KitKat),"4 GB, 512 MB RAM",720p,,
maxwest,Maxwest Nitro Phablet 71,https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-71.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, February","Dual SIM, (Dual stand-by)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.4.2 (KitKat),"4 GB, 512 MB RAM",1080p@30fps,,
maxwest,Maxwest Nitro 5.5,https://cdn2.gsmarena.com/vv/bigpic/maxwest-nitro-55.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2015, February","Dual SIM, (Dual stand-by)","540 x 960 pixels, 16:9 ratio (~200 ppi density)",Android 4.4.2 (KitKat),"4 GB, 512 MB RAM",720p@30fps,,
maxwest,Maxwest Astro 5,https://cdn2.gsmarena.com/vv/bigpic/Maxwest-Astro-5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, December",Dual SIM (dual stand-by),"480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.4.2 (KitKat),"4 GB, 512 MB RAM",1080p@25fps,,
maxwest,Maxwest MX-110,https://cdn2.gsmarena.com/vv/bigpic/maxwest-mx-110.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, December",Dual SIM (Mini-SIM),176 x 220 pixels (~157 ppi density),,32 MB RAM + 32 MB ROM,Yes,,
maxwest,Maxwest Astro 4,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, November",Dual SIM (dual stand-by),"480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.4.2 (KitKat),"4 GB, 512 MB RAM",720p,,
maxwest,Maxwest Astro JR,https://cdn2.gsmarena.com/vv/bigpic/maxwest-astro-jr.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, September",Dual SIM (dual stand-by),"320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2.2 (Jelly Bean),256 MB + 512 MB,Yes,,
maxwest,Maxwest Virtue Z5,https://cdn2.gsmarena.com/vv/bigpic/maxwest-virtue-z5.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, July","Dual SIM (Mini-SIM, dual stand-by)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",Android 4.4.2 (KitKat),"4 GB, 1 GB RAM",720p@30fps,,
maxwest,Maxwest Gravity 5.5,https://cdn2.gsmarena.com/vv/bigpic/maxwest-gravity-55.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, June","Dual SIM, (Dual stand-by)","540 x 960 pixels, 16:9 ratio (~200 ppi density)",Android 4.4.2 (KitKat),"4 GB, 1 GB RAM",1080p@30fps,,
maxwest,Maxwest Gravity 6,https://cdn2.gsmarena.com/vv/bigpic/maxwest-gravity-6.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, March","Dual SIM, (Dual stand-by)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",Android 4.4.2 (KitKat),"4 GB, 1 GB RAM",1080p@30fps,,
maxwest,Maxwest Orbit 330G,https://cdn2.gsmarena.com/vv/bigpic/orbit-330g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, April","Dual SIM (Mini-SIM, dual stand-by)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2.2 (Jelly Bean),512 MB + 512 MB,Yes,,
maxwest,Maxwest Orbit 6200T,https://cdn2.gsmarena.com/vv/bigpic/maxwest-orbit-6200t.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, March","Dual SIM (Mini-SIM, dual stand-by)","540 x 960 pixels, 16:9 ratio (~184 ppi density)",Android 4.2.2 (Jelly Bean),"4 GB, 512 MB RAM",720p@30fps,,
maxwest,Maxwest Android 330,https://cdn2.gsmarena.com/vv/bigpic/maxwest-android-330.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2014, January",Dual SIM (Dual stand-by),"320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2.2 (Jelly Bean),"512 MB, 256 MB RAM",Yes,,
maxwest,Maxwest Tab Phone 72DC,https://cdn2.gsmarena.com/vv/bigpic/maxwest-72dc.jpg,GSM / UMTS,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (Dual stand-by),"600 x 1024 pixels, 16:9 ratio (~170 ppi density)",Android 4.1.2 (Jelly Bean),"8 GB, 1 GB RAM",Yes,,
maxwest,Maxwest MX-210TV,https://cdn2.gsmarena.com/vv/bigpic/maxwest-MX-210TV.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (Mini-SIM),128 x 160 pixels (~102 ppi density),,32 MB RAM + 32 MB ROM,Yes,,
maxwest,Maxwest Android 320,https://cdn2.gsmarena.com/vv/bigpic/maxwest-android-320.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.0 (Ice Cream Sandwich),"512 MB, 256 MB RAM",480p@30fps,,
maxwest,Maxwest Orbit 6200,https://cdn2.gsmarena.com/vv/bigpic/Orbit-6200-White-web.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)","540 x 960 pixels, 16:9 ratio (~184 ppi density)",Android 4.2.2 (Jelly Bean),"4 GB, 512 MB RAM",720p@30fps,,
maxwest,Maxwest Orbit 5400T,https://cdn2.gsmarena.com/vv/bigpic/Orbit-5400T-white-web.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (dual stand-by),"540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.2.2 (Jelly Bean),"4 GB, 512 MB RAM",720p@30fps,,
maxwest,Maxwest Orbit 4400,https://cdn2.gsmarena.com/vv/bigpic/Orbit-4400-white-web.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (dual stand-by),"480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.2 (Jelly Bean),"4 GB, 512 MB RAM",Yes,,
maxwest,Maxwest Orbit 3000,https://cdn2.gsmarena.com/vv/bigpic/Orbit-3000-White-web.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (dual stand-by),"320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 4.2 (Jelly Bean),"4 GB, 512 MB RAM",Yes,,
maxwest,Maxwest Orbit X50,https://cdn2.gsmarena.com/vv/bigpic/Orbit-X50-white-web2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (dual stand-by),"540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.2.2 (Jelly Bean),"4 GB, 512 MB RAM",720p@30fps,,
maxwest,Maxwest Orbit Z50,https://cdn2.gsmarena.com/vv/bigpic/maxwest-orbit-z50.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.1.2 (Jelly Bean),"4 GB, 1 GB RAM",720p@30fps,,
maxwest,Maxwest Orbit 5400,https://cdn2.gsmarena.com/vv/bigpic/maxwest-orbit-5400.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM,"540 x 960 pixels, 16:9 ratio (~220 ppi density)",Android 4.1.2 (Jelly Bean),"4 GB, 512 MB RAM",1080p@30fps,,
maxwest,Maxwest Orbit 4600,https://cdn2.gsmarena.com/vv/bigpic/maxwest-orbit-4600.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,"Dual SIM (Mini-SIM, dual stand-by)","480 x 854 pixels, 16:9 ratio (~208 ppi density)",Android 4.2.2 (Jelly Bean),"4 GB, 512 MB RAM",720p@30fps,,
maxwest,Maxwest MX-200TV,https://cdn2.gsmarena.com/vv/bigpic/maxwest-mx-200tv.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (Mini-SIM),176 x 220 pixels (~141 ppi density),,32 MB RAM + 32 MB ROM,Yes,,
maxwest,Maxwest MX-100,https://cdn2.gsmarena.com/vv/bigpic/maxwest-mx-100.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,Discontinued,Dual SIM (Mini-SIM),128 x 160 pixels (~114 ppi density),,32 MB RAM + 32 MB ROM,Yes,,
meizu,Meizu 16Xs,https://cdn2.gsmarena.com/vv/bigpic/meizu-16xs.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Coming soon. Exp. release 2019, June 10","Dual SIM (Nano-SIM, dual stand-by)","1080 x 2232 pixels, 18.5:9 ratio (~403 ppi density)",Android 9.0 (Pie), Flyme,"64/128 GB, 6 GB RAM","2160p@30fps, 1080p@30fps (gyro-EIS)",
meizu,Meizu 16s,https://cdn2.gsmarena.com/vv/bigpic/meizu-16s.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2019, April","Dual SIM (Nano-SIM, dual stand-by)","1080 x 2232 pixels, 18.5:9 ratio (~400 ppi density)",Android 9.0 (Pie), Flyme 7.3,"128/256 GB, 8 GB RAM or 128 GB, 6 GB RAM","2160p@30fps, 1080p@30fps (gyro-EIS)",
meizu,Meizu Note 9,https://cdn2.gsmarena.com/vv/bigpic/meizu-note-9.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2019, March","Dual SIM (Nano-SIM, dual stand-by)","1080 x 2244 pixels, 18.7:9 ratio (~403 ppi density)",Android 9.0 (Pie), Flyme 7.2,"64/128 GB, 6 GB RAM or 64 GB, 4 GB RAM",1080p@30fps,
meizu,Meizu C9 Pro,https://cdn2.gsmarena.com/vv/bigpic/meizu-c9-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, December","Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",Android 8.0 (Oreo), Flyme UI,"32 GB, 3 GB RAM",1080p@30fps,
meizu,Meizu Zero,https://cdn2.gsmarena.com/vv/bigpic/meizu-zero-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Cancelled,eSIM,"1080 x 2340 pixels, 19.5:9 ratio (~430 ppi density)",Android 9.0 (Pie),"64/128 GB, 4/6 GB RAM","2160p@30fps, 1080p@30fps",,
meizu,Meizu C9,https://cdn2.gsmarena.com/vv/bigpic/meizu-c9.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, December","Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~295 ppi density)",Android 8.0 (Oreo), Flyme UI,"16 GB, 2 GB RAM",1080p@30fps,
meizu,Meizu Note 8,https://cdn2.gsmarena.com/vv/bigpic/meizu-note-8-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, November","Dual SIM (Nano-SIM, dual stand-by)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",Android 8.0 (Oreo), Flyme 7.3,"64 GB, 4 GB RAM",1080p@30fps,
meizu,Meizu X8,https://cdn2.gsmarena.com/vv/bigpic/meizu-x8.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, October","Dual SIM (Nano-SIM, dual stand-by)","1080 x 2220 pixels, 18.5:9 ratio (~398 ppi density)",Android 8.0 (Oreo), Flyme UI,"128 GB, 6 GB RAM or 64 GB, 4/6 GB RAM",1080p@30fps,
meizu,Meizu V8 Pro,https://cdn2.gsmarena.com/vv/bigpic/meizu-v8-pro.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, September","Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Android 8.0 (Oreo), Flyme UI,"64 GB, 4 GB RAM",1080p@30fps,
meizu,Meizu V8,https://cdn2.gsmarena.com/vv/bigpic/meizu-v8.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, September","Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Android 8.0 (Oreo), Flyme UI,"32 GB, 3 RAM",1080p@30fps,
meizu,Meizu 16X,https://cdn2.gsmarena.com/vv/bigpic/meizu-m16x-.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, September","Dual SIM (Nano-SIM, dual stand-by)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",Android 8.0 (Oreo), Flyme UI,"64/128 GB, 6 GB RAM","2160p@30fps, 1080p@30fps (gyro-EIS)",
meizu,Meizu 16,https://cdn2.gsmarena.com/vv/bigpic/meizu-16.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, August","Dual SIM (Nano-SIM, dual stand-by)","1080 x 2160 pixels, 18:9 ratio (~402 ppi density)",Android 8.0 (Oreo), Flyme UI,"128 GB, 6/8 GB RAM or 64 GB, 4 GB RAM","2160p@30fps, 1080p@30fps (gyro-EIS)",
meizu,Meizu 16 Plus,https://cdn2.gsmarena.com/vv/bigpic/meizu-16-plus.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, August","Dual SIM (Nano-SIM, dual stand-by)","1080 x 2160 pixels, 18:9 ratio (~374 ppi density)",Android 8.0 (Oreo), Flyme UI,"256 GB, 8 GB RAM or 128 GB, 6/8 GB RAM","2160p@30fps, 1080p@30fps (gyro-EIS)",
meizu,Meizu M6T,https://cdn2.gsmarena.com/vv/bigpic/meizu-m6t.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"Available. Released 2018, June","Hybrid Dual SIM (Nano-SIM, dual stand-by)","720 x 1440 pixels, 18:9 ratio (~282 ppi density)",Android 7.0 (Nougat), Flyme UI,"32/64 GB, 4 GB RAM or 32 GB, 3 GB RAM",1080p@30fps,
